1762634669,CMG@medium,-0.2521553785273969,0.0000,0.0000
1762634669,DD@low,-0.2521553785273969,0.0000,0.0000
1762634669,EXC@low,-0.2521553785273969,0.0000,0.0000
1762634669,BMY@low,-0.2521553785273969,0.0000,0.0000
1762634669,GIS@low,-0.2521553785273969,0.0000,0.0000
1762634669,USB@low,-0.2521553785273969,0.0000,0.0000
1762634687,K@low,-0.4951788822091501,0.0000,0.0000
1762634687,JNJ@low,-0.4951788822091501,0.0000,0.0000
1762634687,XEL@low,-0.4951788822091501,0.0000,0.0000
1762634687,NSC@low,-0.4951788822091501,0.0000,0.0000
1762634687,DUK@low,-0.4951788822091501,0.0000,0.0000
1762634697,VZ@low,-0.14511837150235174,1.1792,1.0341
1762634697,CG@low,-0.14511837150235174,0.0000,0.0000
1762634697,MO@low,-0.14511837150235174,0.0000,0.0000
1762634697,EQR@low,-0.14511837150235174,0.0000,0.0000
1762634697,DOCU@low,-0.14511837150235174,0.0000,0.0000
1762634697,KO@low,-0.14511837150235174,0.0000,0.0000
1762634697,CSCO@low,-0.14511837150235174,0.0000,0.0000
1762634697,CL@low,-0.14511837150235174,0.0000,0.0000
1762634697,ZM@low,-0.14511837150235174,0.0000,0.0000
1762634726,VZ@low,-0.4467567638019876,1.0341,0.5874
1762634726,OXY@low,-0.4467567638019876,1.6209,1.1742
1762634726,BMY@low,-0.4467567638019876,2.8002,2.3534
1762634726,GIS@low,-0.4467567638019876,2.8002,2.3534
1762634726,TECH@low,-0.4467567638019876,0.0000,0.0000
1762634726,MO@low,-0.4467567638019876,0.0000,0.0000
1762634726,NKE@low,-0.4467567638019876,0.0000,0.0000
1762634726,D@low,-0.4467567638019876,0.0000,0.0000
1762634726,KO@low,-0.4467567638019876,1.6209,1.1742
1762634726,CL@low,-0.4467567638019876,0.0000,0.0000
1762634752,AMGN@low,-0.00570872364001761,0.0000,0.0000
1762634752,MCD@low,-0.00570872364001761,0.0000,0.0000
1762634761,ZS@low,-0.14642111922093107,0.0000,0.0000
1762634761,MDB@low,-0.14642111922093107,0.0000,0.0000
1762634761,AAPL@low,-0.14642111922093107,0.8309,0.6845
1762634761,AMAT@low,-0.14642111922093107,0.8309,0.6845
1762634761,SNPS@low,-0.14642111922093107,0.8309,0.6845
1762634761,CDNS@low,-0.14642111922093107,0.8309,0.6845
1762634762,MSFT@low,-0.14642111922093107,0.0000,0.0000
1762634762,CG@low,-0.14642111922093107,0.0000,0.0000
1762634762,DOCU@low,-0.14642111922093107,0.0000,0.0000
1762634762,INTU@low,-0.14642111922093107,0.0000,0.0000
1762634787,OXY@low,-0.7094197746560783,2.9813,2.2718
1762634787,XOM@low,-0.7094197746560783,0.0000,0.0000
1762634787,NOC@low,-0.7094197746560783,0.0000,0.0000
1762634787,CVX@low,-0.7094197746560783,0.0000,0.0000
1762634787,COP@low,-0.7094197746560783,0.0000,0.0000
1762634787,NUE@low,-0.7094197746560783,0.0000,0.0000
1762634787,ORLY@low,-0.7094197746560783,0.8309,0.1215
1762634787,LMT@low,-0.7094197746560783,0.0000,0.0000
1762634796,CMG@medium,-0.1747897591233344,4.1167,3.9419
1762634796,INTC@medium,-0.1747897591233344,4.1167,3.9419
1762634796,DD@low,-0.1747897591233344,1.1303,0.9555
1762634796,VZ@low,-0.1747897591233344,2.3944,2.2197
1762634796,EXC@low,-0.1747897591233344,4.6073,4.4325
1762634796,BMY@low,-0.1747897591233344,2.3534,2.1786
1762634796,GIS@low,-0.1747897591233344,4.1605,3.9857
1762634796,CG@low,-0.1747897591233344,0.0000,0.0000
1762634811,CMG@medium,-0.38925619751419227,3.9419,3.5526
1762634811,INTC@medium,-0.38925619751419227,3.9419,3.5526
1762634811,VZ@low,-0.38925619751419227,2.2197,1.8304
1762634811,EXC@low,-0.38925619751419227,4.4325,4.0432
1762634811,BMY@low,-0.38925619751419227,2.1786,1.7894
1762634811,CG@low,-0.38925619751419227,0.0000,0.0000
1762634811,DXCM@medium,-0.38925619751419227,0.0000,0.0000
1762634811,O@low,-0.38925619751419227,0.0000,0.0000
1762634811,TECH@low,-0.38925619751419227,1.8071,1.4178
1762634836,CMG@medium,-0.2797952169712121,4.6953,4.4155
1762634836,OXY@low,-0.2797952169712121,2.2718,1.9920
1762634836,EXC@low,-0.2797952169712121,5.1859,4.9061
1762634836,GIS@low,-0.2797952169712121,5.1284,4.8486
1762634836,USB@low,-0.2797952169712121,1.1792,0.8994
1762634836,CG@low,-0.2797952169712121,1.1427,0.8629
1762634836,DXCM@medium,-0.2797952169712121,0.0000,0.0000
1762634836,O@low,-0.2797952169712121,0.0000,0.0000
1762634855,AMD@medium,-1.486173152034854,0.0000,0.0000
1762634855,ISRG@medium,-1.486173152034854,0.0000,0.0000
1762634855,MU@medium,-1.486173152034854,0.0000,0.0000
1762634855,CRM@low,-1.486173152034854,0.0000,0.0000
1762634855,DXCM@medium,-1.486173152034854,0.0000,0.0000
1762634855,DD@low,-1.486173152034854,0.9555,0.0000
1762634911,GILD@low,-0.14114019841464476,5.0000,4.8589
1762634911,REGN@low,-0.14114019841464476,0.2209,0.0798
1762634911,APO@low,-0.14114019841464476,0.8309,0.6898
1762634911,HCA@low,-0.14114019841464476,0.0000,0.0000
1762634911,BIIB@low,-0.14114019841464476,0.2209,0.0798
1762634911,SCHW@low,-0.14114019841464476,0.0000,0.0000
1762634927,DXCM@medium,-0.2295902592157227,0.0000,0.0000
1762634927,NFLX@low,-0.2295902592157227,0.3096,0.0800
1762634927,ILMN@high,-0.2295902592157227,0.0000,0.0000
1762634927,NOW@low,-0.2295902592157227,0.0000,0.0000
1762634927,GILD@low,-0.2295902592157227,4.8589,4.6293
1762634935,CMG@medium,-0.2187371401850359,4.4336,4.2148
1762634935,DD@low,-0.2187371401850359,0.0000,0.0000
1762634935,OXY@low,-0.2187371401850359,1.9920,1.7733
1762634935,BMY@low,-0.2187371401850359,2.9320,2.7133
1762634935,GIS@low,-0.2187371401850359,4.8486,4.6298
1762634950,NET@medium,-0.04732214615809267,0.3575,0.3102
1762634950,ZS@low,-0.04732214615809267,0.9653,0.9180
1762634950,ETSY@medium,-0.04732214615809267,0.0000,0.0000
1762634957,K@low,-0.24210194414482739,1.6209,1.3788
1762634957,JNJ@low,-0.24210194414482739,0.0000,0.0000
1762634957,SRE@low,-0.24210194414482739,0.0000,0.0000
1762634957,EXC@low,-0.24210194414482739,4.9061,4.6640
1762635004,NFLX@low,-0.0022977163874655297,1.5311,1.5289
1762635004,CRM@low,-0.0022977163874655297,0.0000,0.0000
1762635020,CMG@medium,-0.38889022544915897,4.7621,4.3732
1762635020,DD@low,-0.38889022544915897,0.5473,0.1584
1762635020,BMY@low,-0.38889022544915897,2.7133,2.3244
1762635020,GIS@low,-0.38889022544915897,4.6298,4.2410
1762635020,CG@low,-0.38889022544915897,5.8629,5.4740
1762635020,NKE@low,-0.38889022544915897,0.0000,0.0000
1762635020,CL@low,-0.38889022544915897,5.0000,4.6111
1762635020,CVS@low,-0.38889022544915897,0.0000,0.0000
1762635030,GILD@low,-0.45405291966455485,6.0469,5.5929
1762635030,BX@low,-0.45405291966455485,0.8309,0.3769
1762635030,BIIB@low,-0.45405291966455485,0.0798,0.0000
1762635030,APO@low,-0.45405291966455485,2.1075,1.6534
1762635030,BSX@low,-0.45405291966455485,5.0000,4.5459
1762635030,SCHW@low,-0.45405291966455485,0.0000,0.0000
1762635030,REGN@low,-0.45405291966455485,1.4974,1.0434
1762635030,COR@low,-0.45405291966455485,0.0000,0.0000
1762635030,KKR@low,-0.45405291966455485,0.0000,0.0000
1762635030,AXP@low,-0.45405291966455485,0.0000,0.0000
1762635030,MCK@low,-0.45405291966455485,0.8309,0.3769
1762635056,CMG@medium,-0.06650152517920936,4.3732,4.3067
1762635056,DD@low,-0.06650152517920936,0.1584,0.0919
1762635056,EXC@low,-0.06650152517920936,4.6640,4.5975
1762635056,BMY@low,-0.06650152517920936,2.3244,2.2579
1762635056,GIS@low,-0.06650152517920936,4.2410,4.1745
1762635056,CG@low,-0.06650152517920936,5.4740,5.4075
1762635056,DXCM@medium,-0.06650152517920936,1.5788,1.5122
1762635056,MCHP@medium,-0.06650152517920936,0.0000,0.0000
1762635072,NUE@low,-0.18362707833636432,0.2147,0.0310
1762635072,COP@low,-0.18362707833636432,0.0000,0.0000
1762635072,OXY@low,-0.18362707833636432,2.0845,1.9009
1762635072,LLY@low,-0.18362707833636432,1.0456,0.8620
